"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024/2025","Prince Edward Island","2016A000211","Veterinary medicine","Constant dollars","370","units","0","v1411953331","3.19","4282","","","","0"
"2017/2018","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953332","3.20","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953332","3.20","","..","","","0"
"2019/2020","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953332","3.20","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953332","3.20","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953332","3.20","","..","","","0"
"2022/2023","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953332","3.20","","..","","","0"
"2023/2024","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953332","3.20","","..","","","0"
"2024/2025","Prince Edward Island","2016A000211","Optometry","Constant dollars","370","units","0","v1411953332","3.20","","..","","","0"
"2017/2018","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953333","3.21","6848","","","","0"
"2018/2019","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953333","3.21","6827","","","","0"
"2019/2020","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953333","3.21","6828","","","","0"
"2020/2021","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953333","3.21","6915","","","","0"
"2021/2022","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953333","3.21","6759","","","","0"
"2022/2023","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953333","3.21","6456","","","","0"
"2023/2024","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953333","3.21","6463","","","","0"
"2024/2025","Prince Edward Island","2016A000211","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953333","3.21","6659","","","","0"
"2017/2018","Prince Edward Island","2016A000211","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953334","3.22","","..","","","0"
"2018/2019","Prince Edward Island","2016A000211","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953334","3.22","","..","","","0"
"2019/2020","Prince Edward Island","2016A000211","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953334","3.22","","..","","","0"
"2020/2021","Prince Edward Island","2016A000211","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953334","3.22","","..","","","0"
"2021/2022","Prince Edward Island","2016A000211","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953334","3.22","","..","","","0"
"2022/2023","Prince Edward Island","2016A000211","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953334","3.22","","..","","","0"
"2023/2024","Prince Edward Island","2016A000211","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953334","3.22","","..","","","0"
"2024/2025","Prince Edward Island","2016A000211","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953334","3.22","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Education","Constant dollars","370","units","0","v1411953336","4.2","6915","","","","0"
"2018/2019","Nova Scotia","2016A000212","Education","Constant dollars","370","units","0","v1411953336","4.2","5930","","","","0"
"2019/2020","Nova Scotia","2016A000212","Education","Constant dollars","370","units","0","v1411953336","4.2","6484","","","","0"
"2020/2021","Nova Scotia","2016A000212","Education","Constant dollars","370","units","0","v1411953336","4.2","6630","","","","0"
"2021/2022","Nova Scotia","2016A000212","Education","Constant dollars","370","units","0","v1411953336","4.2","7365","","","","0"
"2022/2023","Nova Scotia","2016A000212","Education","Constant dollars","370","units","0","v1411953336","4.2","6919","","","","0"
"2023/2024","Nova Scotia","2016A000212","Education","Constant dollars","370","units","0","v1411953336","4.2","7502","","","","0"
"2024/2025","Nova Scotia","2016A000212","Education","Constant dollars","370","units","0","v1411953336","4.2","7569","","","","0"
"2017/2018","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953337","4.3","9020","","","","0"
"2018/2019","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953337","4.3","8952","","","","0"
"2019/2020","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953337","4.3","9084","","","","0"
"2020/2021","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953337","4.3","8980","","","","0"
"2021/2022","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953337","4.3","8767","","","","0"
"2022/2023","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953337","4.3","8453","","","","0"
"2023/2024","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953337","4.3","8360","","","","0"
"2024/2025","Nova Scotia","2016A000212","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953337","4.3","8526","","","","0"
"2017/2018","Nova Scotia","2016A000212","Humanities","Constant dollars","370","units","0","v1411953338","4.4","7771","","","","0"
"2018/2019","Nova Scotia","2016A000212","Humanities","Constant dollars","370","units","0","v1411953338","4.4","7977","","","","0"
"2019/2020","Nova Scotia","2016A000212","Humanities","Constant dollars","370","units","0","v1411953338","4.4","8060","","","","0"
"2020/2021","Nova Scotia","2016A000212","Humanities","Constant dollars","370","units","0","v1411953338","4.4","8198","","","","0"
"2021/2022","Nova Scotia","2016A000212","Humanities","Constant dollars","370","units","0","v1411953338","4.4","8269","","","","0"
"2022/2023","Nova Scotia","2016A000212","Humanities","Constant dollars","370","units","0","v1411953338","4.4","8023","","","","0"
"2023/2024","Nova Scotia","2016A000212","Humanities","Constant dollars","370","units","0","v1411953338","4.4","7913","","","","0"
"2024/2025","Nova Scotia","2016A000212","Humanities","Constant dollars","370","units","0","v1411953338","4.4","7947","","","","0"
"2017/2018","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953339","4.5","7096","","","","0"
"2018/2019","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953339","4.5","7096","","","","0"
"2019/2020","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953339","4.5","7349","","","","0"
"2020/2021","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953339","4.5","7457","","","","0"
"2021/2022","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953339","4.5","7444","","","","0"
"2022/2023","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953339","4.5","6773","","","","0"
"2023/2024","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953339","4.5","6784","","","","0"
"2024/2025","Nova Scotia","2016A000212","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953339","4.5","6774","","","","0"
"2017/2018","Nova Scotia","2016A000212","Law","Constant dollars","370","units","0","v1411953340","4.6","8227","","","","0"
"2018/2019","Nova Scotia","2016A000212","Law","Constant dollars","370","units","0","v1411953340","4.6","8062","","","","0"
"2019/2020","Nova Scotia","2016A000212","Law","Constant dollars","370","units","0","v1411953340","4.6","8124","","","","0"
"2020/2021","Nova Scotia","2016A000212","Law","Constant dollars","370","units","0","v1411953340","4.6","8500","","","","0"
"2021/2022","Nova Scotia","2016A000212","Law","Constant dollars","370","units","0","v1411953340","4.6","8151","","","","0"
"2022/2023","Nova Scotia","2016A000212","Law","Constant dollars","370","units","0","v1411953340","4.6","7814","","","","0"
"2023/2024","Nova Scotia","2016A000212","Law","Constant dollars","370","units","0","v1411953340","4.6","7767","","","","0"
"2024/2025","Nova Scotia","2016A000212","Law","Constant dollars","370","units","0","v1411953340","4.6","7787","","","","0"
"2017/2018","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953341","4.7","13600","","","","0"
"2018/2019","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953341","4.7","12881","","","","0"
"2019/2020","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953341","4.7","12621","","","","0"
"2020/2021","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953341","4.7","12573","","","","0"
"2021/2022","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953341","4.7","13145","","","","0"
"2022/2023","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953341","4.7","11304","","","","0"
"2023/2024","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953341","4.7","8925","","","","0"
"2024/2025","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953341","4.7","8867","","","","0"
"2017/2018","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953342","4.8","27263","","","","0"
"2018/2019","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953342","4.8","26420","","","","0"
"2019/2020","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953342","4.8","25958","","","","0"
"2020/2021","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953342","4.8","25955","","","","0"
"2021/2022","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953342","4.8","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953342","4.8","23218","","","","0"
"2023/2024","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953342","4.8","25652","","","","0"
"2024/2025","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953342","4.8","25171","","","","0"
"2017/2018","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953343","4.9","16735","","","","0"
"2018/2019","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953343","4.9","18426","","","","0"
"2019/2020","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953343","4.9","18171","","","","0"
"2020/2021","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953343","4.9","18120","","","","0"
"2021/2022","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953343","4.9","18468","","","","0"
"2022/2023","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953343","4.9","21410","","","","0"
"2023/2024","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953343","4.9","21531","","","","0"
"2024/2025","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953343","4.9","21496","","","","0"
"2017/2018","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953344","4.10","8455","","","","0"
"2018/2019","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953344","4.10","8387","","","","0"
"2019/2020","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953344","4.10","8511","","","","0"
"2020/2021","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953344","4.10","8676","","","","0"
"2021/2022","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953344","4.10","8759","","","","0"
"2022/2023","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953344","4.10","8381","","","","0"
"2023/2024","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953344","4.10","8210","","","","0"
"2024/2025","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953344","4.10","8217","","","","0"
"2017/2018","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953345","4.11","9016","","","","0"
"2018/2019","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953345","4.11","8964","","","","0"
"2019/2020","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953345","4.11","9162","","","","0"
"2020/2021","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953345","4.11","9294","","","","0"
"2021/2022","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953345","4.11","9263","","","","0"
"2022/2023","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953345","4.11","8961","","","","0"
"2023/2024","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953345","4.11","8855","","","","0"
"2024/2025","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953345","4.11","8872","","","","0"
"2017/2018","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953346","4.12","8731","","","","0"
"2018/2019","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953346","4.12","8790","","","","0"
"2019/2020","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953346","4.12","8920","","","","0"
"2020/2021","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953346","4.12","9168","","","","0"
"2021/2022","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953346","4.12","9186","","","","0"
"2022/2023","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953346","4.12","8897","","","","0"
"2023/2024","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953346","4.12","8855","","","","0"
"2024/2025","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953346","4.12","8877","","","","0"
"2017/2018","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953347","4.13","9355","","","","0"
"2018/2019","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953347","4.13","9451","","","","0"
"2019/2020","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953347","4.13","9506","","","","0"
"2020/2021","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953347","4.13","9792","","","","0"
"2021/2022","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953347","4.13","9784","","","","0"
"2022/2023","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953347","4.13","9388","","","","0"
"2023/2024","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953347","4.13","9292","","","","0"
"2024/2025","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953347","4.13","9306","","","","0"
"2017/2018","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953348","4.14","9123","","","","0"
"2018/2019","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953348","4.14","9206","","","","0"
"2019/2020","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953348","4.14","9335","","","","0"
"2020/2021","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953348","4.14","9613","","","","0"
"2021/2022","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953348","4.14","9558","","","","0"
"2022/2023","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953348","4.14","9190","","","","0"
"2023/2024","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953348","4.14","9067","","","","0"
"2024/2025","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953348","4.14","9085","","","","0"
"2017/2018","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953349","4.15","21690","","","","0"
"2018/2019","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953349","4.15","21735","","","","0"
"2019/2020","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953349","4.15","21972","","","","0"
"2020/2021","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953349","4.15","22703","","","","0"
"2021/2022","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953349","4.15","22844","","","","0"
"2022/2023","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953349","4.15","22035","","","","0"
"2023/2024","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953349","4.15","21844","","","","0"
"2024/2025","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953349","4.15","21864","","","","0"
"2017/2018","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953350","4.16","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953350","4.16","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953350","4.16","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953350","4.16","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953350","4.16","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953350","4.16","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953350","4.16","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953350","4.16","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953351","4.17","9473","","","","0"
"2018/2019","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953351","4.17","9970","","","","0"
"2019/2020","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953351","4.17","10070","","","","0"
"2020/2021","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953351","4.17","10091","","","","0"
"2021/2022","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953351","4.17","9890","","","","0"
"2022/2023","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953351","4.17","9526","","","","0"
"2023/2024","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953351","4.17","9471","","","","0"
"2024/2025","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953351","4.17","9498","","","","0"
"2017/2018","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953352","4.18","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953352","4.18","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953352","4.18","11488","","","","0"
"2020/2021","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953352","4.18","11331","","","","0"
"2021/2022","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953352","4.18","11329","","","","0"
"2022/2023","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953352","4.18","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953352","4.18","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953352","4.18","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953353","4.19","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953353","4.19","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953353","4.19","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953353","4.19","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953353","4.19","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953353","4.19","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953353","4.19","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953353","4.19","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953354","4.20","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953354","4.20","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953354","4.20","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953354","4.20","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953354","4.20","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953354","4.20","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953354","4.20","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953354","4.20","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953355","4.21","13454","","","","0"
"2018/2019","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953355","4.21","13578","","","","0"
"2019/2020","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953355","4.21","13703","","","","0"
"2020/2021","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953355","4.21","14115","","","","0"
"2021/2022","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953355","4.21","14061","","","","0"
"2022/2023","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953355","4.21","13501","","","","0"
"2023/2024","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953355","4.21","13308","","","","0"
"2024/2025","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953355","4.21","13356","","","","0"
"2017/2018","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953356","4.22","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953356","4.22","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953356","4.22","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953356","4.22","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953356","4.22","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953356","4.22","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953356","4.22","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953356","4.22","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953358","5.2","6261","","","","0"
"2018/2019","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953358","5.2","6424","","","","0"
"2019/2020","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953358","5.2","6670","","","","0"
"2020/2021","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953358","5.2","6843","","","","0"
"2021/2022","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953358","5.2","6984","","","","0"
"2022/2023","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953358","5.2","6768","","","","0"
"2023/2024","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953358","5.2","6780","","","","0"
"2024/2025","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953358","5.2","6831","","","","0"
"2017/2018","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953359","5.3","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953359","5.3","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953359","5.3","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953359","5.3","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953359","5.3","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953359","5.3","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953359","5.3","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953359","5.3","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953360","5.4","6421","","","","0"
"2018/2019","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953360","5.4","6512","","","","0"
"2019/2020","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953360","5.4","6687","","","","0"
"2020/2021","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953360","5.4","7008","","","","0"
"2021/2022","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953360","5.4","7035","","","","0"
"2022/2023","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953360","5.4","6861","","","","0"
"2023/2024","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953360","5.4","6880","","","","0"
"2024/2025","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953360","5.4","7003","","","","0"
"2017/2018","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953361","5.5","6754","","","","0"
"2018/2019","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953361","5.5","6607","","","","0"
"2019/2020","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953361","5.5","6773","","","","0"
"2020/2021","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953361","5.5","6956","","","","0"
"2021/2022","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953361","5.5","7092","","","","0"
"2022/2023","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953361","5.5","6812","","","","0"
"2023/2024","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953361","5.5","6799","","","","0"
