"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021/2022","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953833","4.7","27799","","","","0"
"2022/2023","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953833","4.7","27737","","","","0"
"2023/2024","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953833","4.7","26187","","","","0"
"2024/2025","Nova Scotia","2016A000212","Business, management and public administration","Constant dollars","370","units","0","v1411953833","4.7","25870","","","","0"
"2017/2018","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953834","4.8","31491","","","","0"
"2018/2019","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953834","4.8","30783","","","","0"
"2019/2020","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953834","4.8","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953834","4.8","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953834","4.8","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953834","4.8","27159","","","","0"
"2023/2024","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953834","4.8","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Executive MBA","Constant dollars","370","units","0","v1411953834","4.8","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953835","4.9","24294","","","","0"
"2018/2019","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953835","4.9","24457","","","","0"
"2019/2020","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953835","4.9","24238","","","","0"
"2020/2021","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953835","4.9","25065","","","","0"
"2021/2022","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953835","4.9","25344","","","","0"
"2022/2023","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953835","4.9","28966","","","","0"
"2023/2024","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953835","4.9","22852","","","","0"
"2024/2025","Nova Scotia","2016A000212","Regular MBA","Constant dollars","370","units","0","v1411953835","4.9","22762","","","","0"
"2017/2018","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953836","4.10","18164","","","","0"
"2018/2019","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953836","4.10","18803","","","","0"
"2019/2020","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953836","4.10","19820","","","","0"
"2020/2021","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953836","4.10","20504","","","","0"
"2021/2022","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953836","4.10","20745","","","","0"
"2022/2023","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953836","4.10","18729","","","","0"
"2023/2024","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953836","4.10","18878","","","","0"
"2024/2025","Nova Scotia","2016A000212","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953836","4.10","19369","","","","0"
"2017/2018","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953837","4.11","19852","","","","0"
"2018/2019","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953837","4.11","20821","","","","0"
"2019/2020","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953837","4.11","21213","","","","0"
"2020/2021","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953837","4.11","22685","","","","0"
"2021/2022","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953837","4.11","22163","","","","0"
"2022/2023","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953837","4.11","19957","","","","0"
"2023/2024","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953837","4.11","20258","","","","0"
"2024/2025","Nova Scotia","2016A000212","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953837","4.11","20725","","","","0"
"2017/2018","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953838","4.12","19719","","","","0"
"2018/2019","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953838","4.12","19852","","","","0"
"2019/2020","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953838","4.12","20824","","","","0"
"2020/2021","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953838","4.12","22052","","","","0"
"2021/2022","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953838","4.12","22710","","","","0"
"2022/2023","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953838","4.12","21041","","","","0"
"2023/2024","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953838","4.12","21390","","","","0"
"2024/2025","Nova Scotia","2016A000212","Engineering","Constant dollars","370","units","0","v1411953838","4.12","22065","","","","0"
"2017/2018","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953839","4.13","19719","","","","0"
"2018/2019","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953839","4.13","19858","","","","0"
"2019/2020","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953839","4.13","20824","","","","0"
"2020/2021","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953839","4.13","22059","","","","0"
"2021/2022","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953839","4.13","22716","","","","0"
"2022/2023","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953839","4.13","21041","","","","0"
"2023/2024","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953839","4.13","21390","","","","0"
"2024/2025","Nova Scotia","2016A000212","Architecture","Constant dollars","370","units","0","v1411953839","4.13","22065","","","","0"
"2017/2018","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953840","4.14","19719","","","","0"
"2018/2019","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953840","4.14","19852","","","","0"
"2019/2020","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953840","4.14","20824","","","","0"
"2020/2021","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953840","4.14","22052","","","","0"
"2021/2022","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953840","4.14","22710","","","","0"
"2022/2023","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953840","4.14","21041","","","","0"
"2023/2024","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953840","4.14","21390","","","","0"
"2024/2025","Nova Scotia","2016A000212","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953840","4.14","22065","","","","0"
"2017/2018","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953841","4.15","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953841","4.15","32284","","","","0"
"2019/2020","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953841","4.15","33383","","","","0"
"2020/2021","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953841","4.15","34896","","","","0"
"2021/2022","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953841","4.15","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953841","4.15","33391","","","","0"
"2023/2024","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953841","4.15","33633","","","","0"
"2024/2025","Nova Scotia","2016A000212","Dentistry","Constant dollars","370","units","0","v1411953841","4.15","34320","","","","0"
"2017/2018","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953842","4.16","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953842","4.16","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953842","4.16","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953842","4.16","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953842","4.16","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953842","4.16","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953842","4.16","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953842","4.16","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953843","4.17","20530","","","","0"
"2018/2019","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953843","4.17","20670","","","","0"
"2019/2020","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953843","4.17","21648","","","","0"
"2020/2021","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953843","4.17","22896","","","","0"
"2021/2022","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953843","4.17","23550","","","","0"
"2022/2023","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953843","4.17","21855","","","","0"
"2023/2024","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953843","4.17","22197","","","","0"
"2024/2025","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953843","4.17","22874","","","","0"
"2017/2018","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953844","4.18","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953844","4.18","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953844","4.18","23344","","","","0"
"2020/2021","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953844","4.18","24629","","","","0"
"2021/2022","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953844","4.18","25278","","","","0"
"2022/2023","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953844","4.18","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953844","4.18","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953844","4.18","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953845","4.19","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953845","4.19","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953845","4.19","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953845","4.19","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953845","4.19","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953845","4.19","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953845","4.19","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953845","4.19","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953846","4.20","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953846","4.20","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953846","4.20","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953846","4.20","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953846","4.20","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953846","4.20","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953846","4.20","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953846","4.20","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953847","4.21","22954","","","","0"
"2018/2019","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953847","4.21","23903","","","","0"
"2019/2020","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953847","4.21","25343","","","","0"
"2020/2021","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953847","4.21","26672","","","","0"
"2021/2022","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953847","4.21","27315","","","","0"
"2022/2023","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953847","4.21","25401","","","","0"
"2023/2024","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953847","4.21","25081","","","","0"
"2024/2025","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953847","4.21","25775","","","","0"
"2017/2018","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953848","4.22","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953848","4.22","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953848","4.22","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953848","4.22","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953848","4.22","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953848","4.22","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953848","4.22","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953848","4.22","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953850","5.2","11541","","","","0"
"2018/2019","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953850","5.2","11809","","","","0"
"2019/2020","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953850","5.2","12059","","","","0"
"2020/2021","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953850","5.2","12807","","","","0"
"2021/2022","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953850","5.2","12913","","","","0"
"2022/2023","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953850","5.2","12569","","","","0"
"2023/2024","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953850","5.2","12642","","","","0"
"2024/2025","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953850","5.2","12941","","","","0"
"2017/2018","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953851","5.3","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953851","5.3","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953851","5.3","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953851","5.3","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953851","5.3","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953851","5.3","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953851","5.3","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953851","5.3","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953852","5.4","11205","","","","0"
"2018/2019","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953852","5.4","11012","","","","0"
"2019/2020","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953852","5.4","11991","","","","0"
"2020/2021","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953852","5.4","12516","","","","0"
"2021/2022","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953852","5.4","12847","","","","0"
"2022/2023","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953852","5.4","12381","","","","0"
"2023/2024","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953852","5.4","12452","","","","0"
"2024/2025","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953852","5.4","12698","","","","0"
"2017/2018","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953853","5.5","12790","","","","0"
"2018/2019","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953853","5.5","12801","","","","0"
"2019/2020","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953853","5.5","12736","","","","0"
"2020/2021","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953853","5.5","13017","","","","0"
"2021/2022","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953853","5.5","13071","","","","0"
"2022/2023","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953853","5.5","12743","","","","0"
"2023/2024","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953853","5.5","12794","","","","0"
"2024/2025","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953853","5.5","13103","","","","0"
"2017/2018","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953854","5.6","7919","","","","0"
"2018/2019","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953854","5.6","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953854","5.6","8374","","","","0"
"2020/2021","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953854","5.6","8980","","","","0"
"2021/2022","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953854","5.6","9375","","","","0"
"2022/2023","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953854","5.6","8948","","","","0"
"2023/2024","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953854","5.6","8788","","","","0"
"2024/2025","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953854","5.6","8881","","","","0"
"2017/2018","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953855","5.7","9940","","","","0"
"2018/2019","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953855","5.7","13449","","","","0"
"2019/2020","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953855","5.7","15323","","","","0"
"2020/2021","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953855","5.7","17703","","","","0"
"2021/2022","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953855","5.7","13863","","","","0"
"2022/2023","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953855","5.7","9724","","","","0"
"2023/2024","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953855","5.7","32802","","","","0"
"2024/2025","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953855","5.7","33613","","","","0"
"2017/2018","New Brunswick","2016A000213","Executive MBA","Constant dollars","370","units","0","v1411953856","5.8","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Executive MBA","Constant dollars","370","units","0","v1411953856","5.8","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Executive MBA","Constant dollars","370","units","0","v1411953856","5.8","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Executive MBA","Constant dollars","370","units","0","v1411953856","5.8","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Executive MBA","Constant dollars","370","units","0","v1411953856","5.8","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Executive MBA","Constant dollars","370","units","0","v1411953856","5.8","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Executive MBA","Constant dollars","370","units","0","v1411953856","5.8","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Executive MBA","Constant dollars","370","units","0","v1411953856","5.8","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Regular MBA","Constant dollars","370","units","0","v1411953857","5.9","12334","","","","0"
"2018/2019","New Brunswick","2016A000213","Regular MBA","Constant dollars","370","units","0","v1411953857","5.9","12309","","","","0"
"2019/2020","New Brunswick","2016A000213","Regular MBA","Constant dollars","370","units","0","v1411953857","5.9","12639","","","","0"
"2020/2021","New Brunswick","2016A000213","Regular MBA","Constant dollars","370","units","0","v1411953857","5.9","12931","","","","0"
"2021/2022","New Brunswick","2016A000213","Regular MBA","Constant dollars","370","units","0","v1411953857","5.9","13025","","","","0"
"2022/2023","New Brunswick","2016A000213","Regular MBA","Constant dollars","370","units","0","v1411953857","5.9","14148","","","","0"
"2023/2024","New Brunswick","2016A000213","Regular MBA","Constant dollars","370","units","0","v1411953857","5.9","17843","","","","0"
"2024/2025","New Brunswick","2016A000213","Regular MBA","Constant dollars","370","units","0","v1411953857","5.9","18281","","","","0"
"2017/2018","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953858","5.10","11824","","","","0"
"2018/2019","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953858","5.10","11571","","","","0"
"2019/2020","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953858","5.10","11843","","","","0"
"2020/2021","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953858","5.10","12190","","","","0"
"2021/2022","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953858","5.10","12356","","","","0"
"2022/2023","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953858","5.10","12206","","","","0"
"2023/2024","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953858","5.10","12241","","","","0"
"2024/2025","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953858","5.10","12452","","","","0"
"2017/2018","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953859","5.11","12544","","","","0"
"2018/2019","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953859","5.11","12471","","","","0"
"2019/2020","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953859","5.11","12440","","","","0"
"2020/2021","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953859","5.11","12862","","","","0"
"2021/2022","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953859","5.11","12909","","","","0"
"2022/2023","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953859","5.11","12500","","","","0"
"2023/2024","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953859","5.11","15667","","","","0"
"2024/2025","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953859","5.11","16054","","","","0"
"2017/2018","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953860","5.12","12874","","","","0"
"2018/2019","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953860","5.12","12890","","","","0"
"2019/2020","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953860","5.12","12947","","","","0"
"2020/2021","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953860","5.12","13163","","","","0"
"2021/2022","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953860","5.12","13116","","","","0"
"2022/2023","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953860","5.12","12837","","","","0"
"2023/2024","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953860","5.12","12912","","","","0"
"2024/2025","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953860","5.12","13240","","","","0"
"2017/2018","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953861","5.13","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953861","5.13","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953861","5.13","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953861","5.13","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953861","5.13","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953861","5.13","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953861","5.13","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953861","5.13","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953862","5.14","8873","","","","0"
"2018/2019","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953862","5.14","8853","","","","0"
"2019/2020","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953862","5.14","12290","","","","0"
"2020/2021","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953862","5.14","12730","","","","0"
"2021/2022","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953862","5.14","12615","","","","0"
"2022/2023","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953862","5.14","12319","","","","0"
"2023/2024","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953862","5.14","12254","","","","0"
